FRAME NR	FEAR OF PREDATORS
2471	5.1670487986442035
2472	5.1670487986442035
2473	5.1670487986442035
2474	5.1670487986442035
2475	5.215254974160116
2476	5.215254974160116
2477	4.948466553122956
2478	4.948466553122956
2479	4.93511202927029
2480	4.985582125189637
2481	4.985582125189637
2482	5.11678165479989
2483	5.0748940718653515
2484	5.0748940718653515
2485	5.0748940718653515
2486	5.0748940718653515
2487	5.0748940718653515
2488	5.212053371104956
2489	5.169033691334347
2490	5.213381882133473
2491	5.3542840951641075
2492	5.233896279743181
2493	5.233896279743181
2494	5.233896279743181
2495	5.2111275692588235
2496	5.066347835792144
2497	4.910853358852318
2498	4.910853358852318
2499	4.910853358852318
2500	4.910853358852318
2501	5.043579125307787
2502	4.980446482587652
2503	4.980446482587652
2504	4.980446482587652
2505	4.980446482587652
2506	4.604383937470579
2507	4.604383937470579
2508	4.604383937470579
2509	4.604383937470579
2510	4.604383937470579
2511	4.604383937470579
2512	4.604383937470579
2513	4.604383937470579
2514	4.604383937470579
2515	4.604383937470579
2516	4.604383937470579
2517	4.604383937470579
2518	4.634830223808624
2519	4.6379616147343565
2520	4.734575984838818
2521	4.669915128815985
2522	4.678231065564961
2523	4.586805544150268
2524	4.586805544150268
2525	4.586805544150268
2526	4.586805544150268
2527	4.526072049841799
2528	4.526072049841799
2529	4.526072049841799
2530	4.526072049841799
2531	4.526072049841799
2532	4.526072049841799
2533	4.526072049841799
2534	4.526072049841799
2535	4.526072049841799
2536	4.6408286042108875
2537	4.6408286042108875
2538	4.6408286042108875
2539	4.741716182563298
2540	4.707113396660852
2541	4.707113396660852
2542	4.811715916586649
2543	4.7763441798863715
2544	4.7763441798863715
2545	4.7763441798863715
2546	4.7763441798863715
2547	4.725287152167914
2548	4.725287152167914
2549	4.7195225142616675
2550	4.7195225142616675
2551	4.906594419138821
2552	4.811821032530856
2553	4.811821032530856
2554	4.811821032530856
2555	4.811821032530856
2556	4.811821032530856
2557	4.5103171459918885
2558	4.5103171459918885
2559	4.5103171459918885
2560	4.5103171459918885
2561	4.5103171459918885
2562	4.5103171459918885
2563	4.5103171459918885
2564	4.5103171459918885
2565	4.5103171459918885
2566	4.5103171459918885
2567	4.5103171459918885
2568	4.5103171459918885
2569	4.5103171459918885
2570	4.5091749424119385
2571	4.54194826010937
2572	4.634641081744255
2573	4.554280107048556
2574	4.554280107048556
2575	4.554280107048556
2576	4.554280107048556
2577	4.554280107048556
2578	4.6413684717305586
2579	4.5035980795303985
2580	4.504603159305013
2581	4.505650117403569
2582	4.57537225480419
2583	4.577893569058979
2584	4.577893569058979
2585	4.4882236550128685
2586	4.494017925589463
2587	4.385110574293327
2588	4.385110574293327
2589	4.385110574293327
2590	4.385110574293327
2591	4.488221762441672
2592	4.390949341162295
2593	4.390949341162295
2594	4.48242745243651
2595	4.339630266151069
2596	4.339630266151069
2597	4.339630266151069
2598	4.431962825005346
2599	4.248231553028756
2600	4.248231553028756
2601	4.340584412877207
2602	4.305981626974761
2603	4.305981626974761
2604	4.305981626974761
2605	4.305981626974761
2606	4.305981626974761
2607	4.305981626974761
2608	4.4016701075741995
2609	4.390231160866829
2610	4.390231160866829
2611	4.628079953993559
2612	4.628079953993559
2613	4.628079953993559
2614	4.735709720365502
2615	4.694010538831533
2616	4.694010538831533
2617	4.895481394128899
2618	4.862656356567437
2619	4.862656356567437
2620	5.088826419663597
2621	4.84813442536426
2622	4.84813442536426
2623	4.84813442536426
2624	4.84813442536426
2625	4.9635661973967435
2626	4.937998966753253
2627	4.937998966753253
2628	4.937998966753253
2629	4.933912054275542
2630	4.933912054275542
2631	4.933912054275542
2632	4.933912054275542
2633	4.933912054275542
2634	4.933912054275542
2635	4.933912054275542
2636	4.839803091471869
2637	4.839803091471869
2638	4.839803091471869
2639	4.839803091471869
2640	4.839803091471869
2641	4.839803091471869
2642	4.839803091471869
2643	4.933912054275543
2644	4.933912054275543
2645	5.054251372672507
2646	4.937998966753251
2647	4.933912054275541
2648	4.933912054275541
2649	4.933912054275541
2650	4.933912054275541
2651	4.593914267502198
2652	4.593914267502198
2653	4.593914267502198
2654	4.593914267502198
2655	4.593914267502198
2656	4.723351328345612
2657	4.723351328345612
2658	4.723351328345612
2659	4.723351328345612
2660	4.723351328345612
2661	4.723351328345612
2662	4.723351328345612
2663	4.723351328345612
2664	4.723351328345612
2665	4.723351328345612
2666	4.723351328345612
2667	4.729912356583936
2668	4.729912356583936
2669	4.729912356583936
2670	4.729912356583936
2671	4.729912356583936
2672	4.729912356583936
2673	4.729912356583936
2674	4.62835067726788
2675	4.62835067726788
2676	4.62835067726788
2677	4.747026335659364
2678	4.756073045912281
2679	4.756073045912281
2680	4.756073045912281
2681	4.756073045912281
2682	4.756073045912281
2683	4.756336522752721
2684	4.756336522752721
2685	4.87658299796257
2686	4.87658299796257
2687	4.87658299796257
2688	4.87658299796257
2689	4.972090230432415
2690	5.096392486193225
2691	4.92116544265164
2692	4.92116544265164
2693	4.92116544265164
2694	4.92116544265164
2695	4.939488098114972
2696	5.059963417581192
2697	5.0673037869534845
2698	5.067684698945396
2699	4.8133352090687564
2700	4.8133352090687564
2701	4.8133352090687564
2702	4.8133352090687564
2703	4.8133352090687564
2704	4.8133352090687564
2705	4.8133352090687564
2706	4.8133352090687564
2707	4.8133352090687564
2708	4.8133352090687564
2709	4.8133352090687564
2710	4.8133352090687564
2711	4.8133352090687564
2712	5.194896471859466
2713	5.597082667773999
2714	5.597082667773999
2715	5.597082667773999
2716	5.597082667773999
2717	5.752557186323277
2718	5.628825264918435
2719	5.628825264918435
2720	5.628825264918435
2721	5.789648843916103
2722	5.740659456211121
2723	5.740659456211121
2724	5.740659456211121
2725	5.740659456211121
2726	5.740659456211121
2727	5.984892220911848
2728	5.935084865190719
2729	6.104658718481883
2730	5.831338846163407
2731	5.831338846163407
2732	5.831338846163407
2733	5.831338846163407
2734	6.002848812227035
2735	5.862662087442052
2736	5.862662087442052
2737	5.65383609642658
2738	5.65383609642658
2739	5.620517015152906
2740	5.620517015152906
2741	5.620517015152906
2742	5.620517015152906
2743	5.620517015152906
2744	5.620517015152906
2745	5.620517015152906
2746	5.620517015152906
2747	5.620517015152906
2748	5.620517015152906
2749	5.416324294098242
2750	5.525531431915306
2751	5.525531431915306
2752	5.525531431915306
2753	5.525531431915306
2754	5.525531431915306
2755	5.674870119264368
2756	5.508712259067518
2757	5.6617320440416155
2758	5.930075530745492
2759	5.930075530745492
2760	5.930075530745492
2761	5.930075530745492
2762	5.930075530745492
2763	5.930075530745492
2764	5.930075530745492
2765	5.930075530745492
2766	5.930075530745492
2767	5.930075530745492
2768	5.930075530745492
2769	5.55842865552719
2770	5.518824654885302
2771	5.6603329793695405
2772	5.584938122433869
2773	5.584938122433869
2774	5.584938122433869
2775	5.584938122433869
2776	5.584938122433869
2777	5.728141664034737
2778	5.502696035080218
2779	5.070782803885249
2780	5.070782803885249
2781	5.070782803885249
2782	5.070782803885249
2783	5.070782803885249
2784	5.070782803885249
2785	5.070782803885249
2786	4.88075349152269
2787	4.755605966099031
2788	4.755605966099031
2789	5.092654451716838
2790	5.092654451716838
2791	5.230293761222699
2792	5.1094509978442755
2793	5.124355253594719
2794	4.988112020403245
2795	4.988112020403245
2796	4.988112020403245
2797	4.988112020403245
2798	4.890566699664195
2799	4.869510113547159
2800	4.869510113547159
2801	4.847315333585959
2802	4.847315333585959
2803	4.845184631193945
2804	4.845184631193945
2805	4.763561932322508
2806	4.763561932322508
2807	4.763561932322508
2808	4.763561932322508
2809	4.892306849412305
2810	4.633761024246178
2811	4.633761024246178
2812	4.559005860607088
2813	4.559005860607088
2814	4.559005860607088
2815	4.588024094235408
2816	4.588024094235408
2817	4.588024094235408
2818	4.8360253966265105
2819	4.423676410051963
2820	4.423676410051963
2821	4.423676410051963
2822	4.5465563103311855
2823	4.423676410051963
2824	4.423676410051963
2825	4.643765119898861
2826	4.643765119898861
2827	4.643765119898861
2828	4.643765119898861
2829	4.643765119898861
2830	4.643765119898861
2831	4.647078188082389
2832	4.647078188082389
2833	4.647078188082389
2834	4.647078188082389
2835	4.650216884256259
2836	4.7758984216685905
2837	4.5078003107175375
2838	4.5078003107175375
2839	4.5078003107175375
2840	4.5078003107175375
2841	4.5078003107175375
2842	4.5078003107175375
2843	4.5078003107175375
2844	4.5078003107175375
2845	4.5078003107175375
2846	4.633016986015247
2847	4.583209630294116
2848	4.583209630294116
2849	4.583209630294116
2850	4.583209630294116
2851	4.583209630294116
2852	4.583209630294116
2853	4.583209630294116
2854	4.420251326824018
2855	4.543036085902463
2856	4.384960614454919
2857	4.420251326824018
2858	4.420251326824018
2859	4.420251326824018
2860	4.420251326824018
2861	4.420251326824018
2862	4.420251326824018
2863	4.420251326824018
2864	4.420251326824018
2865	4.420251326824018
2866	4.543036085902463
2867	4.410637512494423
2868	4.536655727137122
2869	4.400474337345996
2870	4.271300655231872
2871	4.271300655231872
2872	4.271300655231872
2873	4.271300655231872
2874	4.271300655231872
2875	4.271300655231872
2876	4.271300655231872
2877	4.271300655231872
2878	4.271300655231872
2879	4.389308551099821
2880	4.240360156015778
2881	4.240360156015778
2882	4.3893085510998215
2883	4.141744962036258
2884	4.141744962036258
2885	4.275349638230976
2886	3.9667626856133404
2887	3.9667626856133404
2888	4.42768401957831
2889	4.426795181211775
2890	4.383211671180748
2891	4.29687344234008
2892	4.29687344234008
2893	4.29687344234008
2894	4.29687344234008
2895	4.29687344234008
2896	4.29687344234008
2897	4.29687344234008
2898	4.312017803641671
2899	4.312017803641671
2900	4.312017803641671
2901	4.312017803641671
2902	4.455751730429727
2903	4.296873442340078
2904	4.296873442340078
2905	4.296873442340078
2906	4.296873442340078
2907	4.296873442340078
2908	4.296873442340078
2909	4.296873442340078
2910	4.296873442340078
2911	4.296873442340078
2912	4.296873442340078
2913	4.296873442340078
2914	4.296873442340078
2915	4.296873442340078
2916	4.296873442340078
2917	4.296873442340078
2918	4.296873442340078
2919	4.296873442340078
2920	4.296873442340078
2921	4.296873442340078
2922	4.296873442340078
2923	4.296873442340078
2924	4.31201780364167
2925	4.326215642361912
2926	4.326215642361912
2927	4.326215642361912
2928	4.326215642361912
2929	4.326215642361912
2930	4.196569703811567
2931	4.196569703811567
2932	4.196569703811567
2933	4.196569703811567
2934	4.21284910206522
2935	4.21284910206522
2936	4.21284910206522
2937	4.21284910206522
2938	4.21284910206522
2939	4.21284910206522
2940	4.21284910206522
2941	4.21284910206522
2942	4.21284910206522
2943	4.21284910206522
2944	4.21284910206522
2945	4.21284910206522
2946	4.21284910206522
2947	4.21284910206522
2948	4.21284910206522
2949	4.21284910206522
2950	4.33675642859655
2951	4.055397736503999
2952	4.055397736503999
2953	4.055397736503999
2954	4.055397736503999
2955	4.102121143235644
2956	4.102121143235644
2957	4.102121143235644
2958	4.102121143235644
2959	4.12057190710936
2960	4.12057190710936
2961	4.12057190710936
2962	4.12057190710936
2963	4.12057190710936
2964	4.12057190710936
2965	4.12057190710936
2966	4.12057190710936
2967	4.163008260217528
2968	4.163008260217528
2969	4.4008944465156725
2970	4.057290699198257
2971	4.057290699198257
2972	4.057290699198257
2973	4.057290699198257
2974	4.057290699198257
2975	4.057290699198257
2976	3.90441463538443
2977	3.90441463538443
2978	3.927710149095376
2979	3.927710149095376
2980	3.927710149095376
2981	4.03681320879247
2982	3.90441463538443
2983	3.7786410146193568
2984	3.6582531991984295
2985	3.6582531991984295
2986	3.6582531991984295
2987	3.7598713436206084
2988	3.762955050629155
2989	3.762955050629155
2990	3.762955050629155
2991	3.7893601451570564
2992	3.7893601451570564
2993	3.7893601451570564
2994	3.8917752842153552
2995	3.9005691781089826
2996	4.008918321945343
2997	3.7646855572446154
2998	3.8722480017373186
2999	3.7360666119461925
3000	3.7360666119461925
3001	3.7360666119461925
3002	3.7360666119461925
3003	3.845950924062257
3004	3.7057641992772745
3005	3.9978311387280305
3006	3.819996233349543
3007	3.819996233349543
3008	3.819996233349543
3009	3.819996233349543
3010	3.819996233349543
3011	3.819996233349543
3012	3.819996233349543
3013	3.819996233349543
3014	3.8486735790871145
3015	3.8486735790871145
3016	3.8486735790871145
3017	3.8486735790871145
3018	3.8486735790871145
3019	3.8486735790871145
3020	3.8486735790871145
3021	3.8486735790871145
3022	3.7911097230551007
3023	3.7911097230551007
3024	3.7911097230551007
3025	3.7911097230551007
3026	3.7911097230551007
3027	3.7911097230551007
3028	3.7911097230551007
3029	3.913403585089136
3030	3.960056733414927
3031	3.960056733414927
3032	4.233164094340093
3033	3.9486657832944507
3034	3.7721343520837314
3035	3.91721644254849
3036	3.7338953409065896
3037	3.7338953409065896
3038	3.883251154542853
3039	3.6925972088352763
3040	3.6925972088352763
3041	3.6925972088352763
3042	3.7338953409065896
3043	3.7338953409065896
3044	3.7338953409065896
3045	3.7338953409065896
3046	3.7338953409065896
3047	3.7338953409065896
3048	3.7721343520837314
3049	3.7721343520837314
3050	3.7721343520837314
3051	3.7964991670298236
3052	3.7964991670298236
3053	3.772134352083731
3054	3.772134352083731
3055	3.772134352083731
3056	3.772134352083731
3057	3.772134352083731
3058	3.772134352083731
3059	3.772134352083731
3060	3.772134352083731
3061	3.579047999116713
3062	3.722209919081381
3063	3.531555973373805
3064	3.579047999116713
3065	3.579047999116713
3066	3.579047999116713
3067	3.579047999116713
3068	3.579047999116713
3069	3.579047999116713
3070	3.579047999116713
3071	3.579047999116713
3072	3.579047999116713
3073	3.579047999116713
3074	3.579047999116713
3075	3.579047999116713
3076	3.579047999116713
3077	3.579047999116713
3078	3.579047999116713
3079	3.579047999116713
3080	3.579047999116713
3081	3.579047999116713
3082	3.579047999116713
3083	3.579047999116713
3084	3.579047999116713
3085	3.579047999116713
3086	3.579047999116713
3087	3.579047999116713
3088	3.579047999116713
3089	3.579047999116713
3090	3.579047999116713
3091	3.579047999116713
3092	3.623022097026813
3093	3.623022097026813
3094	3.623022097026813
3095	3.623022097026813
3096	3.623022097026813
3097	3.6638551879433345
3098	3.799553528237532
3099	3.623022097026813
3100	3.623022097026813
3101	3.623022097026813
3102	3.623022097026813
3103	3.623022097026813
3104	3.6638551879433345
3105	3.701872203624234
3106	3.6594004936646702
3107	3.6594004936646702
3108	3.6594004936646702
3109	3.6594004936646702
3110	3.6594004936646702
3111	3.6594004936646702
3112	3.6594004936646702
3113	3.69510849847192
3114	3.69510849847192
3115	3.69510849847192
3116	3.69510849847192
3117	3.69510849847192
3118	3.69510849847192
3119	3.69510849847192
3120	3.69510849847192
3121	3.69510849847192
3122	3.6555026361708394
3123	3.6555026361708394
3124	3.6555026361708394
3125	3.773422076047318
3126	3.619668894025079
3127	3.619668894025079
3128	3.619668894025079
3129	3.619668894025079
3130	3.7403245238259153
3131	3.7885327770958983
3132	3.7885327770958983
3133	3.7885327770958983
3134	3.9191718383750676
3135	3.754814988627157
3136	3.754814988627157
3137	3.754814988627157
3138	3.754814988627157
3139	3.7885327770958988
3140	3.7885327770958988
3141	3.7885327770958988
3142	3.820075224373109
3143	3.820075224373109
3144	3.820075224373109
3145	3.820075224373109
3146	3.820075224373109
3147	3.820075224373109
3148	3.820075224373109
3149	3.820075224373109
3150	3.820075224373109
3151	3.820075224373109
3152	3.820075224373109
3153	3.820075224373109
3154	3.820075224373109
3155	3.820075224373109
3156	3.820075224373109
3157	3.878532778989936
3158	4.003646739602514
3159	3.8498935575802755
3160	3.8498935575802755
3161	3.8498935575802755
3162	3.8498935575802755
3163	3.8498935575802755
3164	3.8498935575802755
3165	3.8498935575802755
3166	3.8498935575802755
3167	3.8498935575802755
3168	3.8498935575802755
3169	3.8498935575802755
3170	3.8498935575802755
3171	3.8498935575802755
3172	3.8498935575802755
3173	3.8498935575802755
3174	3.8498935575802755
3175	3.8498935575802755
3176	3.978223342832951
3177	4.026431596102935
3178	4.026431596102935
3179	4.080118221135471
3180	4.080118221135471
3181	4.080118221135471
3182	4.080118221135471
3183	4.165274064934069
3184	4.369161816713005
3185	4.4117926281774755
3186	4.4117926281774755
3187	4.4117926281774755
3188	4.558852382450057
3189	4.517050565831483
3190	4.517050565831483
3191	4.8285712945095165
3192	4.602384623866408
3193	4.602384623866408
3194	4.642781280868608
3195	4.642781280868608
3196	4.642781280868608
3197	4.642781280868608
3198	4.646642760925507
3199	4.646642760925507
3200	4.646642760925507
3201	4.650270211888051
3202	4.650270211888051
3203	4.795591156009552
3204	4.646642760925507
3205	4.646642760925507
3206	4.646642760925507
3207	4.646642760925507
3208	4.646642760925507
3209	4.7238375120346365
3210	4.579402704680412
3211	4.579402704680412
3212	4.579402704680412
3213	4.579402704680412
3214	4.579402704680412
3215	4.579402704680412
3216	4.579402704680412
3217	4.579402704680412
3218	4.579402704680412
3219	4.616495853407273
3220	4.616495853407273
3221	4.616495853407273
3222	4.616495853407273
3223	4.75227514321337
3224	4.642906377105049
3225	4.672012226966341
3226	4.672012226966341
3227	4.674561859823722
3228	4.674561859823722
3229	4.615434466271449
3230	4.615434466271449
3231	4.615434466271449
3232	4.615434466271449
3233	4.615434466271449
3234	4.615434466271449
3235	4.615434466271449
3236	4.615434466271449
3237	4.6430058125750415
3238	4.6430058125750415
3239	4.765219880336309
3240	4.6430058125750415
3241	4.646089383327901
3242	4.646089383327901
3243	4.646089383327901
3244	4.646089383327901
3245	4.646089383327901
3246	4.646089383327901
3247	4.646089383327901
3248	4.6715681050055515
3249	4.6715681050055515
3250	4.6715681050055515
3251	4.6715681050055515
3252	4.6715681050055515
3253	4.6715681050055515
3254	4.78835730763069
3255	4.669198591563455
3256	4.669198591563455
3257	4.669198591563455
3258	4.669198591563455
3259	4.669198591563455
3260	4.669198591563455
3261	4.669198591563455
3262	4.669198591563455
3263	4.669198591563455
3264	4.788921632372774
3265	4.666707564611507
3266	4.34415221493886
3267	4.34415221493886
3268	4.34415221493886
3269	4.34415221493886
3270	4.34415221493886
3271	4.34415221493886
3272	4.34415221493886
3273	4.34415221493886
3274	4.34415221493886
3275	4.34415221493886
3276	4.34415221493886
3277	4.34415221493886
3278	4.34415221493886
3279	4.34415221493886
3280	4.34415221493886
3281	4.376995257796731
3282	4.376995257796731
3283	4.33058396367865
3284	4.33058396367865
3285	4.33058396367865
3286	4.33058396367865
3287	4.33058396367865
3288	4.33058396367865
3289	4.33058396367865
3290	4.33058396367865
3291	4.33058396367865
3292	4.33058396367865
3293	4.33058396367865
3294	4.33058396367865
3295	4.33058396367865
3296	4.33058396367865
3297	4.33058396367865
3298	4.33058396367865
3299	4.33058396367865
3300	4.33058396367865
3301	4.33058396367865
3302	4.33058396367865
3303	4.33058396367865
3304	4.33058396367865
3305	4.33058396367865
3306	4.33058396367865
3307	4.436207962792763
3308	4.297409987863213
3309	4.297409987863213
3310	4.297409987863213
3311	4.297409987863213
3312	4.297409987863213
3313	4.33058396367865
3314	4.33058396367865
3315	4.33058396367865
3316	4.33058396367865
3317	4.436207962792763
3318	4.31995555687351
3319	4.31995555687351
3320	4.31995555687351
3321	4.31995555687351
3322	4.31995555687351
3323	4.31995555687351
3324	4.31995555687351
3325	4.31995555687351
3326	4.31995555687351
3327	4.31995555687351
3328	4.352592733426797
3329	4.352592733426797
3330	4.059846241433282
3331	4.059846241433282
3332	4.059846241433282
3333	4.059846241433282
3334	4.059846241433282
3335	4.156509247181693
3336	4.021015985940942
3337	4.021015985940942
3338	4.021015985940942
3339	4.021015985940942
3340	4.021015985940942
3341	4.021015985940942
3342	4.14919462081159
3343	4.038349303539743
3344	4.038349303539743
3345	4.038349303539743
3346	4.038349303539743
3347	4.075903114189103
3348	4.075903114189103
3349	4.075903114189103
3350	4.075903114189103
3351	4.075903114189103
3352	4.075903114189103
3353	4.075903114189103
3354	4.170691558705128
3355	4.038349303539743
3356	4.134500477433546
3357	4.076697598746943
3358	4.076697598746943
3359	4.076697598746943
3360	4.092735995117699
3361	4.092735995117699
3362	4.092735995117699
3363	4.092735995117699
3364	4.092735995117699
3365	4.092735995117699
3366	4.092735995117699
3367	4.092735995117699
3368	4.040470740818677
3369	4.040470740818677
3370	4.040470740818677
3371	4.040470740818677
3372	4.040470740818677
3373	4.040470740818677
3374	4.152581226658024
3375	4.246958072718435
3376	4.117623596079535
3377	4.117623596079535
3378	4.117623596079535
3379	4.117623596079535
3380	4.2133822843604545
3381	4.102536967088607
3382	4.102536967088607
3383	4.117623596079535
3384	4.2133822843604545
3385	4.102536967088607
3386	4.102536967088607
3387	4.102536967088607
3388	4.05004896342661
3389	4.1442361486225785
3390	4.011893893457192
3391	4.011893893457192
3392	4.011893893457192
3393	4.011893893457192
3394	4.107415176634745
3395	3.971921915393992
3396	4.0118938934571915
3397	4.0118938934571915
3398	4.107415176634744
3399	4.107415176634744
3400	3.971921915393992
3401	3.971921915393992
3402	3.971921915393992
3403	3.971921915393992
3404	3.971921915393992
3405	3.990396955563653
3406	3.990396955563653
3407	3.990396955563653
3408	3.990396955563653
3409	4.085406406886597
3410	4.027603528199994
3411	4.027603528199994
3412	4.027603528199994
3413	4.027603528199994
3414	4.027603528199994
3415	4.027603528199994
3416	4.027603528199994
3417	4.027603528199994
3418	4.027603528199994
3419	4.027603528199994
3420	4.027603528199994
3421	4.0662805850351464
3422	4.0662805850351464
3423	4.0662805850351464
3424	4.0662805850351464
3425	4.0662805850351464
3426	4.0662805850351464
3427	4.163096789440746
3428	4.049612297948141
3429	4.148383329605412
3430	4.08917062460938
3431	4.08917062460938
3432	4.08917062460938
3433	4.08917062460938
3434	4.08917062460938
3435	4.08917062460938
3436	4.08917062460938
3437	4.08917062460938
3438	4.08917062460938
3439	4.191399890224615
3440	4.072241174157379
3441	4.176657614520389
3442	4.397287550781974
3443	4.397287550781974
3444	4.397287550781974
3445	4.397287550781974
3446	4.397287550781974
3447	4.397287550781974
3448	4.397287550781974
3449	4.397287550781974
3450	4.397287550781974
3451	4.397287550781974
3452	4.397287550781974
3453	4.397287550781974
3454	4.397287550781974
3455	4.397287550781974
3456	4.510038513622537
3457	4.364122693824805
3458	4.364122693824805
3459	4.364122693824805
3460	4.364122693824805
3461	4.364122693824805
3462	4.364122693824805
3463	4.364122693824805
3464	4.364122693824805
3465	4.37417834254642
3466	4.37417834254642
3467	4.34042094178834
3468	4.34042094178834
3469	4.34042094178834
3470	4.34042094178834
3471	4.34042094178834
3472	4.575038289993115
3473	4.380603977897798
3474	4.502287421728292
3475	4.369888848320253
3476	4.494742815415117
3477	4.358561425623991
3478	4.358561425623991
3479	4.358561425623991
3480	4.3955657463597575
3481	4.430569833542239
3482	4.430569833542239
3483	4.6837452526017955
3484	4.582724881297469
3485	4.442538156512487
3486	4.442538156512487
3487	4.442538156512487
3488	4.442538156512487
3489	4.404714556039787
3490	4.404714556039787
3491	4.404714556039787
3492	4.404714556039787
3493	4.404714556039787
3494	4.54236188591603
3495	4.3934134908319855
3496	4.3934134908319855
3497	4.306926592080012
3498	4.306926592080012
3499	4.306926592080012
3500	4.306926592080012
3501	4.321746658228703
3502	4.321746658228703
3503	4.321746658228703
3504	4.321746658228703
3505	4.321746658228703
3506	4.321746658228703
3507	4.321746658228703
3508	4.321746658228703
3509	4.321746658228703
3510	4.321746658228703
3511	4.321746658228703
3512	4.321746658228703
3513	4.321746658228703
3514	4.321746658228703
3515	4.321746658228703
3516	4.321746658228703
3517	4.465804880169658
3518	4.306926592080013
3519	4.306926592080013
3520	4.455441302151738
3521	4.291084452403827
3522	4.291084452403827
3523	4.291084452403827
3524	4.291084452403827
3525	4.291084452403827
3526	4.291084452403827
3527	4.291084452403827
3528	4.291084452403827
3529	4.291084452403827
3530	4.444337468561106
3531	4.748985421164112
3532	4.748985421164112
3533	4.748985421164112
3534	4.748985421164112
3535	4.748985421164112
3536	4.748985421164112
3537	4.748985421164112
3538	4.748985421164112
3539	4.748985421164112
3540	4.748985421164112
3541	4.748985421164112
3542	4.931638706593501
3543	4.748317604951602
3544	4.783221285216786
3545	4.783221285216786
3546	4.782618690840809
3547	4.782618690840809
3548	4.782618690840809
3549	4.782618690840809
3550	4.782618690840809
3551	4.782618690840809
3552	4.782618690840809
3553	4.782618690840809
3554	4.782618690840809
3555	4.782618690840809
3556	4.782618690840809
3557	4.782618690840809
3558	4.337185380530448
3559	4.337185380530448
3560	4.492084858406536
3561	4.321858121167629
3562	4.321858121167629
3563	4.321858121167629
3564	4.321858121167629
3565	4.321858121167629
3566	4.321858121167629
3567	4.321858121167629
3568	4.4819269404701325
3569	4.428046829622224
3570	4.428046829622224
3571	4.428046829622224
3572	4.428046829622224
3573	4.428046829622224
3574	4.592048564052678
3575	4.255550689845663
3576	4.255550689845663
3577	4.255550689845663
3578	4.255550689845663
3579	4.255550689845663
3580	4.419225716378188
3581	4.235904614736289
3582	4.235904614736289
3583	4.4053407993257405
3584	4.214686853618162
3585	4.214686853618162
3586	4.214686853618162
3587	4.214686853618162
3588	4.390298805852252
3589	4.315587772270558
3590	4.315587772270558
3591	4.315587772270558
3592	4.503222023238842
3593	4.295989473556694
3594	4.295989473556694
3595	4.295989473556694
3596	4.295989473556694
3597	4.295989473556694
3598	4.295989473556694
3599	4.295989473556694
3600	4.295989473556694
3601	4.295989473556694
3602	4.295989473556694
3603	4.295989473556694
3604	4.354103119329815
3605	4.354103119329815
3606	4.354103119329815
3607	4.354103119329815
3608	4.370592940264198
3609	4.370592940264198
3610	4.370592940264198
3611	4.370592940264198
3612	4.370592940264198
3613	4.370592940264198
3614	4.370592940264198
3615	4.370592940264198
3616	4.552700979441873
3617	4.354103119329816
3618	4.354103119329816
3619	4.354103119329816
3620	4.543411950605025
3621	4.336179400922877
3622	4.336179400922877
3623	4.336179400922877
3624	4.336179400922877
3625	4.336179400922877
3626	4.336179400922877
3627	4.336179400922877
3628	4.336179400922877
3629	4.336179400922877
3630	4.336179400922877
3631	4.336179400922877
3632	4.336179400922877
3633	4.336179400922877
3634	4.336179400922877
3635	4.336179400922877
3636	4.336179400922877
3637	4.533278464601189
3638	4.451775518875703
3639	4.451775518875703
3640	4.451775518875703
3641	4.451775518875703
3642	4.451775518875703
3643	4.451775518875703
3644	4.451775518875703
3645	4.5056425385816095
3646	4.5056425385816095
3647	4.516505292919435
3648	4.516505292919435
3649	4.516505292919435
3650	4.571276640187208
3651	4.571276640187208
3652	4.571276640187208
3653	4.571276640187208
3654	4.571276640187208
3655	4.571276640187208
3656	4.571276640187208
3657	4.571276640187208
3658	4.571276640187208
3659	4.571276640187208
3660	4.571276640187208
3661	4.571276640187208
3662	4.612737393221444
3663	4.790150369883808
3664	4.5634737600871205
3665	4.5634737600871205
3666	4.5634737600871205
3667	4.5634737600871205
3668	4.4813294195005895
3669	4.4813294195005895
3670	4.4813294195005895
3671	4.4813294195005895
3672	4.4813294195005895
3673	4.4813294195005895
3674	4.4813294195005895
3675	4.4813294195005895
3676	4.660582596280614
3677	4.469928650573037
3678	4.469928650573037
3679	4.469928650573037
3680	4.656175677680247
3681	4.41906247050893
3682	4.41906247050893
3683	4.41906247050893
3684	4.41906247050893
3685	4.41906247050893
3686	4.41906247050893
3687	4.41906247050893
3688	4.469928650573036
3689	4.469928650573036
3690	4.048295775121402
3691	4.048295775121402
3692	4.048295775121402
3693	4.048295775121402
3694	4.048295775121402
3695	4.048295775121402
3696	4.048295775121402
3697	4.048295775121402
3698	4.048295775121402
3699	4.048295775121402
3700	4.048295775121402
3701	4.048295775121402
3702	4.048295775121402
3703	4.048295775121402
3704	4.048295775121402
3705	4.048295775121402
3706	4.048295775121402
3707	4.048295775121402
3708	4.073940520391688
3709	4.101847775994271
3710	4.154810082531514
3711	4.154810082531514
3712	4.154810082531514
3713	4.204355466066355
3714	4.250804263130268
3715	4.250804263130268
3716	4.250804263130268
3717	4.250804263130268
3718	4.250804263130268
3719	4.250804263130268
3720	4.250804263130268
3721	4.38792698129576
3722	4.234173799273522
